rank,address,status,score,trades30d,pnl30d,winRate,consistency,maxDrawdown,daysSinceLastTrade,firstSeenGeneration,reason
1,0x204f72f35326db932158cba6adff0b9a1da95e14,watch,0.7300,500,0.2700,0.6400,0.3200,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
2,0x09b428f7c2b469786286214aa5c90dd9015f7320,watch,0.7400,500,1.0401,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
3,0x476e1322d1a412fa0325527b8c3bc5e707b1396d,watch,0.7400,500,0.9965,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
4,0x2e25b222e2080c377fc1fb2b9f926315f0f4d49e,watch,0.8200,500,0.7094,1.0000,0.5000,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
5,0xe549581668a5751c1972d3ad2d1991d900bd2d54,watch,0.6100,500,0.1629,0.6300,0.3100,0.1500,1,0,"global score 0.61 above threshold 0.5, copyable"
6,0x83720820a8aa6c3f20ad71850e7a1a17d16c5223,watch,0.3100,500,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.31; spreads usually wide"
7,0x5b4ec9c06b284ee52c41a761974d836992880232,watch,0.7800,500,0.6930,1.0000,0.5000,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
8,0x67542c3219b37fd1610aad290676ff91cdbfe3bc,watch,0.7100,500,0.3511,1.0000,0.5000,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
9,0xf0318c32136c2db7fec88b84869aee6a1106c80c,watch,0.3700,500,-0.4875,0.1100,0.0600,0.1500,1,0,"borderline score 0.37; no copyability concerns detected"
10,0x2c335066fe58fe9237c3d3dc7b275c2a034a0563,watch,0.5300,500,-0.0289,0.6400,0.3200,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
11,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,watch,0.5500,470,0.0278,0.9400,0.4700,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
12,0x095fbca2e0eaf0c9841005135427e1e0117190b2,watch,0.3200,500,-0.9336,0.0200,0.0100,0.1500,1,0,"weak score 0.32; spreads usually wide"
13,0x7c1ee865a785de4c00ee90ed86a38489fb8bbab3,watch,0.3300,500,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.33; spreads usually wide"
14,0xd1c537b2a7cba8d365e111bffb9de7b205e2cbd0,watch,0.7400,500,1.3087,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
15,0x076daa87c4fe1a85402a9b6b8e0a866224388d4c,watch,0.5100,167,0.0196,0.3100,0.1500,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
16,0xf5fabdcdc6eb6d9765a228824f16cca9c91f62df,watch,0.6200,500,0.1114,0.7100,0.3600,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
17,0xc31d0a0d63d760d72a1236d16beaa6a71c854ebe,watch,0.7300,500,1.2553,0.9300,0.4700,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
18,0xb61b2079b95f6b7476fd3203e0274ffb93308a06,watch,0.4100,500,-0.1231,0.2400,0.1200,0.1500,1,0,"borderline score 0.41; spreads usually wide"
19,0x65018f9fc473f6e920b8929a375d39c26a461220,watch,0.7400,189,0.3997,0.8300,0.4200,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
20,0xe3f1fb88b9eabc743e2a2d947e2efdba5e99bd92,watch,0.6600,500,0.0992,1.0000,0.5000,0.1500,1,0,"global score 0.66 above threshold 0.5, copyable"
21,0xbb5fbe810633ab08d106b82db84418a0e2ca2e21,watch,0.7900,500,0.9333,0.9800,0.4900,0.1500,1,0,"global score 0.79 above threshold 0.5, copyable"
22,0x3f6e93d1e2c2846a357276e29e7e9147e29c18d9,watch,0.3100,500,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.31; spreads usually wide"
23,0x3a6a2e7a7707c720219228eb8efa7398bc0e458e,watch,0.7100,500,0.9180,0.4500,0.2200,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
24,0xc41d736bded9ed1accd6a44235039266219774fd,watch,0.7900,500,0.7720,1.0000,0.5000,0.1500,1,0,"global score 0.79 above threshold 0.5, copyable"
25,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,watch,0.6400,214,0.1714,0.4600,0.2300,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
26,0x714a685b5454ea4d52979563bbafa77b8168ab2f,watch,0.7000,500,0.1302,0.7700,0.3800,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
27,0x9468bb7e53c8a5f13cc283f2aed950ebf9865d4b,watch,0.3800,500,-1.0000,0.0000,0.0000,0.1500,1,0,"borderline score 0.38; no copyability concerns detected"
28,0x8042d175fa3c31fc48b22accbad216564d8f3680,watch,0.7200,459,0.3968,0.7500,0.3700,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
29,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf,watch,0.8600,97,0.9975,1.0000,0.5000,0.1500,1,0,"global score 0.86 above threshold 0.5, copyable"
30,0xc6a63ad5a788a576d4acc9911c50fef9fde49458,watch,0.7400,465,1.2886,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
31,0x86d2d490bcac9fccea02a44c48272008e0c4731d,watch,0.7200,500,0.3705,1.0000,0.5000,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
32,0x75973c667cec880353450be3a6f17c5da67b4421,watch,0.7200,139,2.0425,0.9100,0.4500,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
33,0x50f0a0fc7364d3c10fc4578b9b1d955368335355,watch,0.7400,500,1.1357,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
34,0x7583d5f8a1031ff4afcdc6db4e2143bfd41b4df2,watch,0.7400,500,0.6497,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
35,0x6d20c35f65d9899b6d6b74f8466e824580f9a165,watch,0.6700,469,0.2847,0.6400,0.3200,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
36,0x954df97e03c202e7511de1b7d3c01ebd0f876f01,watch,0.7200,500,0.6415,0.4500,0.2300,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
37,0x9ee8bbc36d378af72e5f6b8e2ea2eb67c05a89de,watch,0.7500,500,0.9148,1.0000,0.5000,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
38,0x93fb8127a1b21a112b11af936361225df0563e4a,watch,0.5400,500,-0.0198,0.0400,0.0200,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
39,0x05a0bf3fa5775a5e38d4ed6688cce88130460df2,watch,0.4000,36,0.2661,1.0000,0.5000,0.1500,1,0,"borderline score 0.4; profit concentrated in one trade"
39,0x5e9458202b5817a72cf81105ec8a30e6f3705ba1,watch,0.3500,500,-0.7836,0.1400,0.0700,0.1500,1,0,"borderline score 0.35; spreads usually wide"
40,0x9180d46bd2a46c7955ec9df091698ac76a0ff0da,watch,0.2300,5,3.1730,0.4000,0.2000,0.1500,1,0,"weak score 0.23; spreads usually wide; profit concentrated in one trade"
41,0xdbf16bcffa41bd95faec2640daa2c95ab2bd86b5,watch,0.8000,54,2.6110,0.9600,0.4800,0.1500,1,0,"global score 0.8 above threshold 0.5, copyable"
42,0x547f2917d51f2e63ab382dcf641d4e0240162937,watch,0.5300,500,0.0849,0.3400,0.1700,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
42,0x69c5c6f6a4dda665991c203bc8d5df3e006b1e01,watch,0.7900,178,0.4327,0.8100,0.4000,0.1500,1,0,"global score 0.79 above threshold 0.5, copyable"
42,0xfe787d2da716d60e8acff57fb87eb13cd4d10319,watch,0.7600,500,0.3643,0.5600,0.2800,0.1500,1,0,"global score 0.76 above threshold 0.5, copyable"
43,0x3fd9a838ded6eb832baab3ccbcb5e934e3871ef0,watch,0.7300,19,1.1463,1.0000,0.5000,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
44,0xe221be3b45dfe5ed562ee9dc16f47205728e06f6,watch,0.7100,500,0.5569,0.4500,0.2300,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
45,0x3a8aa345d5db7ec5138298c8c4f4540259be7699,watch,0.8300,500,0.3396,0.9500,0.4800,0.1500,1,0,"global score 0.83 above threshold 0.5, copyable"
45,0x4d4f13a12d943faabc0d154fb2d546f649a9e5f3,watch,0.7200,500,0.3336,0.7500,0.3800,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
46,0x5966db1fe50763c9e3c014d756369bad07e1f804,watch,0.8200,390,0.3936,0.9800,0.4900,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
47,0x5268527977f700f9bf9b6d5cd843859e4e70135d,watch,0.7000,500,0.2514,0.5900,0.2900,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
47,0x89b43cb12b5073b99c5c23d401f788167fceee59,watch,0.2300,2,0.2603,1.0000,0.5000,0.1500,1,0,"weak score 0.23; profit concentrated in one trade; few resolved trades"
48,0xe16d3f2a5807999b358affd9445c3a09e45e5e30,watch,0.5300,500,0.0052,0.6300,0.3100,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
49,0x4f29e103339919c4baaea2a60195cf1c8bb27a7e,watch,0.4900,281,-0.1106,0.5900,0.3000,0.1500,1,0,"borderline score 0.49; spreads usually wide"
49,0x56acab44cfca2e88bb9b3406890aea7bfa0cd77e,watch,0.7500,476,0.4671,0.6900,0.3400,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
50,0x4cb5a6cf70340f068148a740f9ec96cbea75ef29,watch,0.6000,500,0.1333,0.7200,0.3600,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
50,0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1,watch,0.5900,104,0.1820,0.3800,0.1900,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
50,0xcf6c5492124794394dd9eac46498a8babbe47e66,watch,0.6400,433,0.0952,0.7500,0.3700,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
51,0xf088d3e04b955be470a221a3e7830d2282f9e6c4,watch,0.8100,66,3.6670,0.9500,0.4800,0.1500,1,0,"global score 0.81 above threshold 0.5, copyable"
52,0x3af1ed6ea380092db15c20ffa1b35652b0cad739,watch,0.4400,293,-0.3202,0.4100,0.2000,0.1500,1,0,"borderline score 0.44; no copyability concerns detected"
52,0xa80e584e189865e8289403bd96ed52d67e816aa1,watch,0.7900,500,1.0599,0.9500,0.4800,0.1500,1,0,"global score 0.79 above threshold 0.5, copyable"
53,0x2a69660046d7acc4ab204d7cc5ba78b0776cd2f7,watch,0.7100,328,0.8990,0.4600,0.2300,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
53,0x74471a007ddcc488f6d57b5e86dfb35a8d48a16d,watch,0.7800,88,0.7205,0.5100,0.2600,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
54,0xc3ed109b65de5026da25cf80ce91779dfc2c9f79,watch,0.6600,185,0.2093,0.8200,0.4100,0.1500,1,0,"global score 0.66 above threshold 0.5, copyable"
54,0xc65ca4755436f82d8eb461e65781584b8cadea39,watch,0.5200,500,0.0145,0.4700,0.2400,0.1500,1,0,"global score 0.52 above threshold 0.5, copyable"
54,0xd23f8c8aab13cfb2a35da40b67f8471faf9894a1,watch,0.5800,500,0.0028,0.2600,0.2400,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
55,0x5257aa84944804bbb0c718814ebebeeafaca3e2a,watch,0.8200,500,0.5270,0.9700,0.4800,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
56,0x87c67f878e93494918c1a2198fee747b4a1589b7,watch,0.6700,18,0.4263,0.3900,0.1900,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
57,0xf7429705e25b619338412967f0a70260b6e1e039,watch,0.4000,484,-0.4718,0.6400,0.3200,0.1500,1,0,"borderline score 0.4; spreads usually wide"
58,0x03805a13a0b3e058f55f6c6af95389d4f431073d,watch,0.5800,500,-0.0018,0.3000,0.2700,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
58,0x30c7ac0158499ddc6761047f7f69bcf7d036ac3b,watch,0.7400,202,0.3903,0.5200,0.2600,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
58,0xa71093cafc0c099b4ccab24c3cb8018d817923c4,watch,0.3800,500,-0.3269,0.2700,0.1400,0.1500,1,0,"borderline score 0.38; spreads usually wide"
59,0x162ca4c5249987872fea1e15c846d7fe80316c47,watch,0.7200,483,0.3969,0.6700,0.3300,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
60,0xd776f0a066fd3014ecfac89cfd414440982bffeb,watch,0.7800,500,0.4931,0.9900,0.4900,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
61,0x659b7429200709bc5672609ca3ec00e6dcfdffbd,watch,0.6400,17,0.3736,0.8800,0.4400,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
62,0x10ff6cd4b1b5669d4ca87faebae0c869ad315088,watch,0.7200,484,0.2427,0.8400,0.4200,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
63,0xa6cd8300ff70129ced69975180609e40a12b2f2c,watch,0.4500,500,-0.1435,0.2700,0.1300,0.1500,1,0,"borderline score 0.45; no copyability concerns detected"
64,0x7b02b2bac2a30ed5e40b7094e734f4c3dc2a4991,watch,0.7000,500,0.1388,0.7500,0.3700,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
64,0xb687f00464e33934f5d591f224e71c3559ecaee5,watch,0.5900,500,-0.0100,0.3600,0.1800,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
65,0xc29198ad764bd6adaf7bb971a3757a689ece5d74,watch,0.5500,370,0.0790,0.4900,0.2500,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
66,0x6c3dd5b6b3c500ce7c217d7dbe6be52c278ad5e4,watch,0.5800,7,2.8220,0.7100,0.3600,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
67,0xa2cd4ccda9a1f95949df7a3355c4c2daa0642ba0,watch,0.6200,298,0.1256,1.0000,0.5000,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
68,0x228b8d11eba89bf1c554f8879a9293b7106daf4c,watch,0.5500,500,0.0438,0.5700,0.2900,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
69,0x73c5701afdefba2814193168448b2992306b2f80,watch,0.6200,485,0.0409,0.7800,0.3900,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
70,0x0cbee43106c8949af8d04162425e482dade51f4e,watch,0.7500,500,0.4445,0.8200,0.4100,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
71,0x882f2a4c805d12717cc5cf97018413d296aba8c0,watch,0.3100,500,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.31; spreads usually wide"
71,0x9c82c60829df081d593055ee5fa288870c051f13,watch,0.7200,474,0.5775,0.5900,0.2900,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
72,0x0af037c59ede5b3b2a6625f23923057d8296d425,watch,0.8200,488,0.4661,1.0000,0.5000,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
73,0xefddbb135e2cc2648e3ca6a6b3d4fa4994d5017f,watch,0.7100,500,1.1174,0.5900,0.3000,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
74,0x160db9bb5bf012f21251a74737093bcdc36f5295,watch,0.5600,498,0.0616,0.8300,0.4200,0.1500,1,0,"global score 0.56 above threshold 0.5, copyable"
74,0xa804390f80019699ab34a282c0df7528fba82a75,watch,0.4700,479,-0.0636,0.4300,0.2200,0.1500,1,0,"borderline score 0.47; spreads usually wide"
75,0x1686b3e512052ba1ff70f8b48bbe0547be52c3f9,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
76,0xa6d188fb70c2e2e9ad411c42c02379ed3020286a,watch,0.3900,500,-0.4511,0.5300,0.2600,0.1500,1,0,"borderline score 0.39; spreads usually wide"
77,0x8ca54889af2f5f87be45a516923428249853fd56,watch,0.5000,485,0.1205,0.0300,0.0200,0.1500,1,0,"global score 0.5 above threshold 0.5, copyable"
78,0xd1ed12197b7dc22dede923727e9b714024dbd7cb,watch,0.5700,367,0.0017,0.5300,0.4900,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
79,0x9a82f9b7b743b6a765309efc149642156dedf024,watch,0.7100,39,0.4978,1.0000,0.5000,0.1500,1,0,"borderline score 0.71; trades often illiquid"
79,0xde7be6d489bce070a959e0cb813128ae659b5f4b,watch,0.8200,500,0.5026,0.6200,0.3100,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
80,0x29b15e8557b2cb5b5ba1ec8b5cbba479ee26f737,watch,0.6100,26,0.3917,0.5800,0.2900,0.1500,1,0,"borderline score 0.61; spreads usually wide; trades often illiquid"
81,0x8b3234f9027f4e994e949df4b48b90ab79015950,watch,0.7900,500,1.3331,0.9700,0.4800,0.1500,1,0,"global score 0.79 above threshold 0.5, copyable"
82,0xe548376f231af12b4d56aff55a7503a88892a9fe,watch,0.5400,500,0.2571,0.5700,0.2900,0.1500,1,0,"borderline score 0.54; spreads usually wide; trades often illiquid"
83,0xf0ed9e68e6cd3ee712260abeaec32de56a7d47d8,watch,0.2900,114,-0.3176,0.1800,0.0900,0.1500,1,0,"weak score 0.29; trades often illiquid"
84,0x7d2f82da7ae8c910bd1e89475be705d313daef1a,watch,0.6100,500,0.8922,0.7300,0.3600,0.1500,1,0,"borderline score 0.61; spreads usually wide; trades often illiquid"
85,0xdbdd45150249e229eb4ca8aa48a30dca21faa5de,watch,0.4800,458,0.1206,0.5100,0.2600,0.1500,1,0,"borderline score 0.48; spreads usually wide; trades often illiquid"
86,0x67ac9e1ad7d7e74ef0215d14fc8edb538e4fedf1,watch,0.5000,470,0.1486,0.7500,0.3800,0.1500,1,0,"borderline score 0.5; spreads usually wide; trades often illiquid"
87,0xe5241830e8876c115d7dc8311ad9f43d85fdd34f,watch,0.5900,500,0.1851,0.5200,0.2600,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
88,0x9db82de5a71ae539bc82f4d9ac3a007c7d742eff,watch,0.5100,496,0.0135,0.6200,0.3100,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
88,0x9ee49c02ae1ade698bf9e06d4ca271f236b8697b,watch,0.7000,45,0.4506,1.0000,0.5000,0.1500,1,0,"borderline score 0.7; trades often illiquid"
89,0x6d3c5bd13984b2de47c3a88ddc455309aab3d294,watch,0.4000,21,-0.0814,0.1900,0.1000,0.1500,1,0,"borderline score 0.4; trades often illiquid"
90,0x7f8e1877a0907f2b2c7cabf8bdb2e2a8f3854487,watch,0.6700,438,0.4273,1.0000,0.5000,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
91,0xd9e0aaca471f489be338fd0f91a26e8669a805f2,watch,0.5400,428,0.0188,0.5100,0.2500,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
91,0xf1528f12e645462c344799b62b1b421a6a4c64aa,watch,0.5400,496,-0.0756,0.6100,0.3000,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
92,0x44c58184f89a5c2f699dc8943009cb3d75a08d45,watch,0.4900,500,-0.0686,0.4700,0.2300,0.1500,1,0,"borderline score 0.49; no copyability concerns detected"
92,0x6f0ebea3c2e777699519ee128faaa07a9d0b2ee5,watch,0.7400,488,0.4189,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
93,0xf5592765133941c40c77e52bc56bbe7ec167f462,watch,0.5700,149,0.3431,0.5200,0.2600,0.1500,1,0,"borderline score 0.57; spreads usually wide; trades often illiquid"
94,0x1a2f67124f12eaa88be0f6683a95abede555647a,watch,0.5500,500,0.0431,0.5100,0.2500,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
95,0x04d5524a0a5af2eca6e39e03defc261d42fe66d8,watch,0.4400,500,-0.1137,0.4100,0.2100,0.1500,1,0,"borderline score 0.44; spreads usually wide"
95,0xf5f92940519a72da460b1c2a606bc1230f0e87b0,watch,0.7800,500,1.0010,0.7700,0.3900,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
96,0x336bf6f91a4619d54f0711a20fe468adf4d71233,watch,0.6200,495,0.2326,0.3900,0.1900,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
96,0x5d7639ed5fd3c5ebf0fc69d548e1046acd0f9168,watch,0.6400,454,0.2728,0.6500,0.3200,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
97,0x0a854897a06d4999e5b2dde5693609f1428ffe9d,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
97,0x79a182d33ea2bffbe483e63c8331a63d9accd245,watch,0.7400,500,0.5926,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
97,0xac4773707daddd3792efed5a91f5ec7651a7d234,watch,0.4300,413,-0.0958,0.1900,0.0900,0.1500,1,0,"borderline score 0.43; no copyability concerns detected"
98,0x084425dedaa0a4d92164adb33b294005518df46a,watch,0.5400,456,0.0266,0.5600,0.2800,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
98,0x8a8685a792c184e5c2ee8c7d4d4baba7c2c94998,watch,0.7000,55,1.0073,0.3800,0.1900,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
99,0x01e6e3c5cfe50943e7721398054cb1e22032e7e0,watch,0.7100,500,0.3521,0.8300,0.4200,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
99,0x25d3d4e435ac54775b873708c25705321c31efe2,watch,0.6300,318,0.1875,0.9900,0.4900,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
100,0x2ce8505aa641791eb8460f6ac6bf5c0511e34527,watch,0.7400,476,0.5776,0.9100,0.4500,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
100,0x31864feb9d25dee93728c6225ba891530967e9ca,watch,0.6400,500,0.1636,0.6000,0.3000,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
100,0x384b622131b8897c3e431d5003c82cf7d8f07d78,watch,0.6800,500,0.4845,0.4600,0.2300,0.1500,1,0,"global score 0.68 above threshold 0.5, copyable"
100,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,watch,0.4100,500,-0.3451,0.4100,0.2100,0.1500,1,0,"borderline score 0.41; no copyability concerns detected"
101,0x23d81ba9371e576015c1e562db09c689f56b0288,watch,0.3200,244,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.32; spreads usually wide"
102,0x0b06425127061c97e00f7bb75546c8d4b95e7cdf,watch,0.6300,32,0.1184,0.9400,0.4700,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
103,0xe3611dada6c5ea53af7bf22e80e07c005f48ae44,watch,0.4900,486,-0.1111,0.5600,0.2800,0.1500,1,0,"borderline score 0.49; no copyability concerns detected"
104,0x8c80d213c0cbad777d06ee3f58f6ca4bc03102c3,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
104,0xf387570fc0f9d8fa1f07ce798fc98ff909a361c0,watch,0.6100,500,0.1647,0.8100,0.4000,0.1500,1,0,"global score 0.61 above threshold 0.5, copyable"
105,0x9bb0970be0394bb6e6d1edba042a6e4126ac8567,watch,0.3100,200,-1.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.31; spreads usually wide"
106,0x58f8f1138be2192696378629fc9aa23c7910dc70,watch,0.5700,492,0.0139,0.8000,0.4000,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
106,0xa4b7b1814b0da33f2b61be4939976898aa476008,watch,0.7300,445,0.3270,0.5100,0.2500,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
107,0x32ed2e546b187ca15e2841edc82b22c713cf8ec3,watch,0.4800,384,-0.0314,0.2900,0.1400,0.1500,1,0,"borderline score 0.48; no copyability concerns detected"
108,0xa697d0b3fff7d285a0f92d6ee03a7f97809e59d5,watch,0.5500,442,-0.0019,0.5300,0.2600,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
109,0xca97f5464912ba0308bd40c095bea215980849f6,watch,0.7200,495,0.5894,0.4400,0.2200,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
110,0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,watch,0.7500,27,0.1465,1.0000,0.5000,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
111,0x1057e7d3ddafc60a4aeb10a2bc5b543792449ea5,watch,0.8200,365,0.5259,1.0000,0.5000,0.1500,1,0,"global score 0.82 above threshold 0.5, copyable"
112,0xce25e214d5cfe4f459cf67f08df581885aae7fdc,watch,0.5200,420,0.0017,0.4800,0.2400,0.1500,1,0,"global score 0.52 above threshold 0.5, copyable"
112,0xf0b6a8ebfa3a626337cc45e8eed30eaafb182fef,watch,0.6400,310,0.1544,0.8100,0.4000,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
113,0xad99bffce03cc56ac1b697ac15a173700e54dbab,watch,0.6000,500,0.0961,0.4700,0.4100,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
114,0x2ec5ac52dcb5537f1fe8b47ee3cfd34bd666fd53,watch,0.5500,500,0.0307,0.7500,0.3700,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
115,0x8806a6f1a847ba4360599ce0f54ce96167712e83,watch,0.7200,500,0.5570,0.4500,0.2300,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
116,0x9cb990f1862568a63d8601efeebe0304225c32f2,watch,0.4300,491,-0.3213,0.3300,0.1600,0.1500,1,0,"borderline score 0.43; no copyability concerns detected"
117,0x9f15613ebf1f36d4bc679e1211d1fc567cf9bdb3,watch,0.5900,452,0.0671,0.5700,0.2900,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
118,0x662244931c392df70bd064fa91f838eea0bfd7a9,watch,0.6600,150,1.2240,0.2100,0.1100,0.1500,1,0,"global score 0.66 above threshold 0.5, copyable"
119,0xc660ae71765d0d9eaf5fa8328c1c959841d2bd28,watch,0.5600,500,0.0507,0.6700,0.3300,0.1500,1,0,"global score 0.56 above threshold 0.5, copyable"
120,0x927cf2bb94d15707993f954552e56c74eb6d6633,watch,0.5000,500,-0.0315,0.6000,0.3000,0.1500,1,0,"global score 0.5 above threshold 0.5, copyable"
121,0xccd81fbd3395dc43a0531f8484b21c2462daf4de,watch,0.5900,16,0.1064,0.5000,0.2500,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
122,0x38337de21ff0bb0a11a40761507d51e318d633d1,watch,0.5700,322,0.1214,0.4400,0.2200,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
123,0x0224bb9eb0a5c9fd261ac9123a72cbdd5748292a,watch,0.4200,442,-0.4004,0.1900,0.0900,0.1500,1,0,"borderline score 0.42; no copyability concerns detected"
123,0x7ea571c40408f340c1c8fc8eaacebab53c1bde7b,watch,0.3900,482,-0.5019,0.3400,0.1700,0.1500,1,0,"borderline score 0.39; spreads usually wide"
123,0x87da2f16cf98af9b3e2f6ba6d9c4c470815b53d1,watch,0.3800,368,-0.4675,0.3200,0.1600,0.1500,1,0,"borderline score 0.38; spreads usually wide"
124,0x12ec6d71325afac2b4d25b3de94185e2c48d41ae,watch,0.5800,500,0.1263,0.5700,0.2800,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
